E665	father	E1051
E2137	parent	E881
E1428	predecessor	E593
E1770	child	E1251
E2086	parent	E745
E1288	parent	E1565
E371	child	E490
E220	parent	E645
E871	spouse	E1044
E1376	child	E307
E2099	predecessor	E1450
E2101	child	E1293
E785	successor	E1613
E914	father	E377
E1626	type	Person
E728	parent	E1603
E96	spouse	E565
E371	successor	E86
E424	father	E377
E463	type	Person
E448	father	E482
E756	successor	E654
E1636	father	E1376
E296	parent	E1132
E2100	successor	E1530
E1190	type	Person
E838	predecessor	E1522
E1981	child	E49
E1691	mother	E664
E700	predecessor	E1714
E1377	mother	E1439
E1970	child	E1885
E482	successor	E509
E1474	parent	E448
E2074	spouse	E2076
E142	predecessor	E2157
E1690	parent	E1264
E839	predecessor	E209
E1924	type	Person
E953	child	E378
E276	parent	E2076
E2188	type	Person
E1863	parent	E1104
E1672	child	E1445
E64	child	E1558
E1951	mother	E298
E715	parent	E1762
E321	successor	E111
E366	parent	E2061
E478	successor	E1175
E927	child	E1083
E2134	parent	E445
E2202	father	E469
E1884	child	E621
E1327	successor	E355
E465	mother	E658
E2067	mother	E1924
E1262	predecessor	E664
E516	successor	E1152
E617	mother	E2097
E442	child	E377
E459	spouse	E1093
E545	mother	E605
E46	parent	E720
E700	child	E825
E983	predecessor	E1715
E1144	father	E435
E224	parent	E86
E42	type	Person
E503	type	Person
E1293	mother	E732
E1900	predecessor	E1819
E1375	father	E1836
E1481	father	E125
E1170	spouse	E1277
E1691	spouse	E1473
E73	predecessor	E1519
E527	father	E1908
E2119	parent	E1949
E358	predecessor	E469
E942	child	E85
E1296	child	E1265
E515	predecessor	E156
E508	type	Person
E1534	father	E717
E1369	mother	E1208
E993	child	E2183
E1996	mother	E1033
E1889	child	E1175
E1473	successor	E2201
E267	predecessor	E2007
E764	spouse	E1949
E2201	child	E109
E1097	successor	E256
E823	parent	E727
E1696	father	E646
E1715	successor	E1815
E1171	successor	E1796
E2074	spouse	E66
E827	type	Person
E1654	spouse	E1208
E1437	successor	E686
E364	predecessor	E1304
E599	mother	E1102
E345	father	E646
E1779	father	E72
E730	type	Person
E613	type	Person
E286	predecessor	E796
E156	successor	E422
E1245	successor	E1740
E560	predecessor	E1187
E1216	mother	E1372
E1980	father	E325
E622	parent	E1044
E255	mother	E964
E829	parent	E1603
E1167	successor	E537
E1504	type	Person
E1160	father	E1092
E388	successor	E199
E1876	type	Person
E2030	spouse	E183
E987	mother	E1222
E304	spouse	E1165
E545	father	E1119
E2045	parent	E735
E1365	parent	E632
E743	parent	E1893
E440	successor	E1891
E1606	father	E851
E1929	parent	E334
E1960	predecessor	E1650
E2030	spouse	E2098
E71	father	E786
E56	child	E1268
E527	spouse	E993
E796	parent	E1715
E839	spouse	E721
E1818	spouse	E646
E485	successor	E1893
E1249	parent	E971
E1414	successor	E970
E25	father	E1071
E655	type	Person
E1606	spouse	E1868
E835	spouse	E438
E591	successor	E1169
E1139	predecessor	E868
E927	type	Person
E942	parent	E1929
E915	type	Person
E338	successor	E1844
E1060	child	E1136
E98	spouse	E275
E1397	successor	E1874
E1045	predecessor	E1269
E47	parent	E722
E1859	spouse	E680
E402	spouse	E1526
E2036	parent	E1818
E1488	spouse	E764
E857	predecessor	E1445
E1551	parent	E447
E957	parent	E526
E442	spouse	E892
E1043	father	E681
E1620	parent	E688
E447	child	E1019
E1639	spouse	E1654
E942	type	Person
E1244	mother	E1504
E882	type	Person
E2090	parent	E224
E321	type	Person
E482	predecessor	E1214
E1985	predecessor	E1570
E644	spouse	E1780
E598	parent	E371
E2047	successor	E1650
E2202	spouse	E1937
E94	spouse	E613
E193	mother	E2167
E1808	child	E1900
E1804	child	E75
E1955	successor	E1122
E1980	predecessor	E1112
E1180	type	Person
E1460	mother	E925
E1585	child	E2177
E1681	predecessor	E334
E1985	successor	E1612
E1053	predecessor	E1828
E932	spouse	E803
E1818	spouse	E2048
E421	predecessor	E249
E121	successor	E2142
E1542	father	E508
E1109	successor	E2006
E1306	parent	E737
E1876	father	E255
E333	type	Person
E157	predecessor	E165
E1024	parent	E960
E1367	predecessor	E2008
E46	type	Person
E304	spouse	E1750
E1095	parent	E1757
E717	child	E760
E1651	spouse	E1175
E636	father	E1996
E1708	parent	E782
E57	type	Person
E143	father	E796
E575	child	E581
E971	mother	E1231
E150	type	Person
E1312	successor	E1632
E958	child	E2164
E169	type	Person
E46	predecessor	E2074
E745	child	E1764
E1891	father	E1811
E1167	mother	E956
E1563	predecessor	E1328
E1589	mother	E229
E918	parent	E1180
E800	type	Person
E1393	parent	E246
E284	successor	E936
E1500	successor	E227
E1863	parent	E936
E1614	successor	E409
E882	child	E1266
E593	parent	E68
E1229	father	E1551
E621	spouse	E669
E2182	parent	E509
E504	child	E318
E1690	mother	E1476
E1690	spouse	E1656
E810	type	Person
E838	spouse	E1679
E1580	type	Person
E1384	type	Person
E1666	type	Person
E2072	child	E1483
E344	successor	E111
E1589	mother	E1796
E1376	father	E36
E970	type	Person
E1207	spouse	E1765
E609	child	E1708
E1437	spouse	E1691
E295	spouse	E1414
E1936	type	Person
E598	parent	E1644
E556	father	E338
E1428	successor	E2005
E90	predecessor	E144
E1710	parent	E1369
E307	predecessor	E1109
E1443	child	E1554
E812	successor	E78
E65	spouse	E1779
E1339	successor	E277
E77	father	E1632
E81	child	E1139
E1498	type	Person
E1517	parent	E1124
E914	spouse	E956
E377	successor	E94
E637	child	E304
E1595	father	E2086
E693	type	Person
E2186	spouse	E57
E1025	predecessor	E172
E1437	father	E1886
E756	spouse	E1678
E729	spouse	E2064
E1763	spouse	E643
E2136	successor	E1204
E1428	parent	E729
E209	mother	E857
E479	type	Person
E414	child	E350
E154	spouse	E211
E1310	successor	E741
E2003	type	Person
E2172	parent	E1033
E1288	child	E766
E937	type	Person
E1849	father	E275
E406	spouse	E1287
E266	parent	E2061
E155	type	Person
E109	spouse	E717
E862	successor	E592
E1582	type	Person
E77	successor	E1612
E871	successor	E979
E106	spouse	E1437
E328	successor	E479
E131	parent	E1662
E800	father	E1163
E830	parent	E1265
E144	child	E436
E1041	type	Person
E1323	spouse	E1622
E1964	child	E388
E2055	parent	E1900
E12	type	Person
E920	mother	E24
E821	spouse	E132
E881	parent	E662
E2116	mother	E1960
E220	successor	E449
E1715	successor	E135
E1500	successor	E275
E1229	child	E1045
E760	father	E1848
E240	spouse	E1675
E2003	father	E2211
E1122	parent	E1725
E1833	successor	E715
E13	parent	E2206
E588	spouse	E693
E1689	spouse	E131
E1431	successor	E831
E1962	successor	E2124
E277	predecessor	E1099
E184	predecessor	E700
E122	child	E327
E1216	predecessor	E824
E1375	spouse	E1963
E194	child	E369
E1749	child	E674
E682	spouse	E621
E798	father	E967
E613	parent	E299
E268	successor	E1470
E622	father	E1631
E524	type	Person
E1585	parent	E1446
E823	parent	E1261
E77	predecessor	E1375
E34	parent	E1811
E1966	spouse	E1995
E1746	type	Person
E307	child	E1281
E2094	parent	E358
E307	parent	E1158
E2183	father	E1142
E845	child	E1907
E551	spouse	E243
E1364	type	Person
E865	spouse	E1033
E1891	father	E946
E1104	father	E1963
E1121	father	E47
E2167	mother	E2074
E1074	parent	E1995
E25	child	E49
E1265	predecessor	E1889
E371	spouse	E1483
E1170	successor	E1825
E893	father	E1268
E1481	child	E1644
E1298	spouse	E1171
E1339	successor	E859
E1615	successor	E1365
E1879	parent	E1495
E1099	successor	E406
E920	predecessor	E319
E515	father	E1678
E2025	spouse	E1656
E815	parent	E2184
E276	spouse	E1296
E454	parent	E39
E1518	successor	E609
E736	parent	E2124
E1542	parent	E1967
E779	type	Person
E750	predecessor	E191
E2033	spouse	E1572
E2172	spouse	E174
E514	child	E773
E760	parent	E2003
E465	successor	E1143
E1842	child	E785
E1095	predecessor	E1277
E662	predecessor	E856
E170	father	E1201
E2002	parent	E1328
E2040	predecessor	E209
E350	parent	E1461
E1847	parent	E1591
E1467	predecessor	E1165
E33	child	E766
E1176	successor	E1404
E1201	successor	E2186
E877	parent	E768
E1025	spouse	E66
E955	successor	E447
E2016	spouse	E344
E2071	predecessor	E1495
E1192	parent	E728
E443	successor	E1324
E49	predecessor	E2042
E1725	child	E1818
E71	predecessor	E1439
E191	successor	E735
E884	father	E655
E170	successor	E403
E1463	successor	E1570
E14	parent	E1240
E712	successor	E540
E2142	type	Person
E882	spouse	E1500
E643	parent	E2208
E73	father	E1801
E574	successor	E118
E1027	type	Person
E1063	parent	E66
E1560	type	Person
E1007	parent	E2099
E1394	predecessor	E1467
E1107	father	E1998
E1967	successor	E629
E364	type	Person
E288	parent	E435
E1397	spouse	E581
E1582	predecessor	E1735
E1238	father	E158
E1786	spouse	E1317
E803	mother	E1808
E1032	father	E1865
E955	parent	E1878
E295	type	Person
E2072	father	E1836
E2052	father	E255
E1026	spouse	E109
E644	type	Person
E706	type	Person
E174	parent	E177
E756	parent	E1662
E1364	parent	E1375
E1662	successor	E1017
E812	child	E1317
E2018	type	Person
E1454	father	E735
E1548	spouse	E695
E125	type	Person
E65	type	Person
E1637	type	Person
E475	child	E2009
E1405	mother	E256
E46	spouse	E1474
E526	successor	E238
E489	predecessor	E720
E1848	type	Person
E1540	type	Person
E188	parent	E131
E1849	parent	E1639
E105	child	E1176
E1544	successor	E13
E1354	father	E1631
E812	type	Person
E581	parent	E531
E1580	predecessor	E463
E1798	type	Person
E1165	father	E771
E2142	successor	E1466
E232	mother	E716
E1157	child	E1472
E1470	successor	E1201
E12	parent	E598
E284	child	E1787
E733	successor	E95
E885	father	E259
E809	type	Person
E424	type	Person
E631	parent	E1083
E716	mother	E1863
E1521	successor	E704
E98	child	E810
E1301	type	Person
E1195	predecessor	E920
E1157	parent	E1277
E1996	parent	E881
E1956	child	E179
E1490	spouse	E647
E394	parent	E1065
E117	predecessor	E1631
E2191	father	E150
E1542	spouse	E1801
E655	father	E1429
E1484	child	E1845
E1873	father	E2100
E1637	predecessor	E1310
E1428	parent	E706
E786	type	Person
E697	type	Person
E758	predecessor	E1484
E1267	father	E2036
E508	successor	E95
E810	father	E1393
E911	child	E1062
E1672	parent	E1312
E1958	type	Person
E85	mother	E1047
E1423	parent	E1204
E1003	father	E1593
E917	spouse	E859
E1765	successor	E509
E1289	type	Person
E605	predecessor	E810
E932	spouse	E94
E889	parent	E2064
E63	mother	E406
E2101	parent	E2090
E1281	spouse	E2188
E1152	successor	E2032
E125	successor	E1327
E986	successor	E1614
E2121	mother	E1124
E288	predecessor	E827
E626	successor	E2076
E475	successor	E1541
E609	child	E1764
E1427	type	Person
E402	father	E23
E459	parent	E1025
E2021	spouse	E1874
E1057	type	Person
E411	successor	E940
E1498	successor	E631
E2097	child	E413
E275	spouse	E1124
E2040	child	E628
E286	spouse	E870
E65	spouse	E426
E1086	spouse	E752
E304	successor	E1894
E1342	successor	E862
E1870	parent	E1966
E827	child	E700
E1001	successor	E1289
E1959	parent	E2208
E1310	spouse	E633
E1171	spouse	E1132
E435	predecessor	E112
E1281	spouse	E1277
E308	parent	E1794
E1387	predecessor	E91
E975	predecessor	E1325
E1139	type	Person
E123	spouse	E2039
E1970	spouse	E1213
E870	child	E2075
E825	child	E1608
E1305	parent	E2121
E355	mother	E1872
E184	successor	E1124
E674	type	Person
E493	parent	E395
E1675	child	E1104
E132	parent	E2099
E190	parent	E342
E132	child	E856
E1408	successor	E1216
E2167	mother	E874
E918	successor	E12
E1735	father	E390
E1892	successor	E81
E1438	successor	E760
E128	mother	E957
E1633	father	E142
E73	successor	E350
E1347	type	Person
E967	type	Person
E1744	child	E2157
E193	child	E1134
E1024	spouse	E1157
E809	predecessor	E25
E1006	spouse	E750
E25	predecessor	E1542
E2099	parent	E1364
E276	spouse	E1171
E1881	spouse	E105
E1062	father	E1842
E947	father	E378
E756	spouse	E591
E1331	father	E280
E1277	predecessor	E674
E1526	child	E122
E852	successor	E733
E956	spouse	E1541
E1544	successor	E1349
E1589	mother	E424
E1175	mother	E801
E344	parent	E2096
E317	parent	E1951
E758	type	Person
E330	spouse	E34
E1696	mother	E275
E884	successor	E605
E1492	successor	E463
E1569	type	Person
E1431	type	Person
E1429	child	E942
E1249	parent	E1526
E1963	spouse	E752
E1124	successor	E2116
E2040	father	E884
E459	father	E485
E2005	type	Person
E1560	successor	E1762
E1662	mother	E1917
E2021	successor	E852
E217	spouse	E1454
E157	predecessor	E1985
E677	mother	E1198
E60	child	E272
E201	parent	E771
E606	successor	E1480
E1184	successor	E1794
E196	type	Person
E1367	parent	E643
E1811	child	E399
E1384	child	E409
E1429	parent	E183
E469	successor	E1328
E2137	child	E395
E859	predecessor	E1711
E693	spouse	E1703
E1035	type	Person
E655	father	E445
E1096	child	E1099
E613	parent	E2200
E1192	parent	E1136
E1735	mother	E1981
E441	spouse	E1672
E1165	child	E1644
E1051	successor	E217
E459	spouse	E1521
E1405	parent	E2201
E1281	type	Person
E54	predecessor	E1903
E1818	child	E1973
E1779	child	E411
E972	father	E1267
E2082	child	E826
E527	successor	E1646
E821	successor	E913
E1615	successor	E441
E952	spouse	E2198
E1296	spouse	E1060
E1518	spouse	E206
E294	child	E446
E2039	spouse	E243
E6	parent	E1470
E825	successor	E1979
E1955	successor	E435
E602	type	Person
E2124	successor	E220
E569	type	Person
E953	successor	E852
E1511	successor	E188
E626	predecessor	E1198
E158	father	E1833
E34	parent	E2080
E1818	successor	E617
E1092	parent	E1715
E362	successor	E666
E1208	parent	E913
E955	mother	E1970
E581	father	E1962
E560	type	Person
E2142	child	E1881
E168	parent	E971
E1463	child	E1261
E1680	father	E730
E1818	successor	E1415
E1534	spouse	E1062
E1112	parent	E859
E655	mother	E1157
E729	spouse	E1693
E125	mother	E1277
E2003	child	E1334
E621	predecessor	E196
E72	child	E911
E722	child	E786
E737	parent	E1053
E1517	parent	E459
E1053	type	Person
E958	child	E556
E824	predecessor	E338
E1879	type	Person
E1536	spouse	E1973
E932	type	Person
E99	parent	E448
E1184	mother	E1477
E548	predecessor	E1020
E723	child	E960
E56	successor	E50
E1472	spouse	E1425
E255	spouse	E99
E73	predecessor	E1495
E1262	child	E1995
E533	child	E132
E1137	successor	E373
E1488	father	E647
E1033	parent	E730
E1377	parent	E135
E27	successor	E199
E1466	mother	E1632
E1580	father	E596
E1425	spouse	E1129
E1112	successor	E267
E1198	spouse	E1017
E1306	father	E229
E482	parent	E2182
E1450	parent	E445
E527	parent	E1440
E782	predecessor	E1968
E2183	father	E2134
E276	father	E602
E1277	type	Person
E1558	parent	E1839
E666	child	E2136
E565	successor	E115
E2211	successor	E1001
E1868	predecessor	E1872
E704	father	E1007
E1271	child	E622
E2164	successor	E1735
E772	father	E1380
E983	child	E1008
E1458	mother	E1157
E914	spouse	E622
E1147	successor	E1029
E1176	parent	E94
E1769	type	Person
E1813	spouse	E1093
E1804	spouse	E725
E1818	type	Person
E1384	child	E1879
E893	spouse	E1402
E1349	parent	E892
E2211	child	E1949
E1265	predecessor	E1733
E1659	type	Person
E1905	predecessor	E1237
E1873	parent	E163
E1948	spouse	E441
E327	father	E430
E172	predecessor	E1316
E550	parent	E1455
E1966	parent	E1504
E1955	child	E969
E1962	mother	E541
E1797	parent	E422
E920	spouse	E2038
E317	spouse	E1616
E1656	predecessor	E1017
E181	parent	E1748
E946	mother	E1277
E1570	mother	E1434
E98	child	E1327
E647	successor	E1879
E49	father	E937
E1763	parent	E829
E409	parent	E266
E196	child	E1548
E2172	type	Person
E662	successor	E1461
E2090	successor	E541
E2015	child	E1450
E821	successor	E710
E1150	child	E1917
E34	parent	E1293
E145	spouse	E33
E508	predecessor	E1147
E1035	successor	E731
E702	child	E1008
E1768	parent	E288
E1377	successor	E102
E372	father	E1040
E609	spouse	E856
E86	spouse	E94
E130	spouse	E1731
E1488	predecessor	E1449
E886	successor	E1948
E1691	predecessor	E70
E1296	type	Person
E411	type	Person
E746	spouse	E403
E1656	child	E983
E2182	mother	E745
E1534	spouse	E1689
E1715	spouse	E317
E1374	predecessor	E307
E1119	mother	E1761
E771	successor	E1895
E955	type	Person
E1137	mother	E449
E1559	child	E852
E819	parent	E1876
E756	successor	E988
E1495	father	E1160
E1179	father	E1715
E1083	successor	E2166
E1855	type	Person
E721	type	Person
E2026	parent	E666
E319	parent	E1973
E1339	predecessor	E550
E746	successor	E731
E1132	type	Person
E1494	type	Person
E1811	parent	E469
E1558	child	E1631
E66	predecessor	E852
E1071	child	E531
E482	spouse	E726
E355	parent	E1870
E1049	spouse	E1740
E1119	predecessor	E2014
E2184	predecessor	E731
E1211	successor	E756
E223	successor	E815
E1951	parent	E1161
E1019	predecessor	E1213
E209	parent	E936
E1956	parent	E1693
E1460	child	E1333
E371	parent	E2198
E1334	mother	E605
E647	parent	E970
E1646	type	Person
E1198	successor	E1919
E892	parent	E1710
E1813	type	Person
E1204	parent	E972
E241	father	E1720
E1365	predecessor	E1423
E2208	predecessor	E1875
E1431	mother	E2053
E1635	parent	E464
E710	type	Person
E829	predecessor	E588
E307	predecessor	E1234
E50	type	Person
E1339	type	Person
E1762	predecessor	E1429
E1404	predecessor	E1929
E1998	spouse	E876
E243	child	E223
E2156	type	Person
E1964	father	E1027
E1593	successor	E1046
E1174	type	Person
E870	successor	E465
E1650	parent	E319
E952	father	E475
E1908	type	Person
E788	child	E106
E629	successor	E2137
E1948	spouse	E716
E592	child	E35
E617	mother	E1234
E1307	spouse	E1293
E764	parent	E993
E1962	type	Person
E1959	child	E177
E1387	parent	E470
E1349	spouse	E669
E1047	spouse	E86
E1020	parent	E1716
E2015	type	Person
E372	spouse	E311
E884	parent	E410
E1327	spouse	E917
E1267	father	E1838
E1147	predecessor	E810
E1863	parent	E972
E920	father	E886
E523	child	E1678
E2124	parent	E72
E2050	successor	E2090
E1434	mother	E527
E540	spouse	E1214
E1985	successor	E1161
E2119	spouse	E1284
E63	type	Person
E1949	predecessor	E1147
E366	father	E1367
E632	mother	E1307
E1438	type	Person
E1675	mother	E862
E1129	parent	E2029
E1838	spouse	E240
E1395	predecessor	E1998
E277	successor	E1160
E440	successor	E2106
E973	successor	E2191
E403	successor	E1006
E752	child	E1626
E732	parent	E135
E1240	father	E826
E217	spouse	E190
E318	successor	E1167
E1170	predecessor	E1540
E1633	father	E249
E1288	spouse	E1187
E574	successor	E831
E764	predecessor	E221
E796	successor	E654
E862	spouse	E538
E1763	child	E2106
E1162	spouse	E1180
E1710	spouse	E569
E1107	spouse	E438
E645	child	E972
E1903	parent	E1908
E899	type	Person
E158	successor	E1548
E1074	child	E112
E2082	mother	E983
E1498	parent	E1104
E712	spouse	E1137
E764	successor	E1591
E736	successor	E255
E604	child	E526
E923	type	Person
E193	type	Person
E527	predecessor	E1544
E565	child	E421
E2177	successor	E1632
E395	parent	E2016
E318	successor	E1425
E939	predecessor	E2026
E915	spouse	E388
E1875	type	Person
E723	father	E268
E1375	spouse	E599
E600	spouse	E1919
E922	parent	E1192
E2096	predecessor	E2007
E110	child	E803
E1042	type	Person
E1473	spouse	E2062
E964	predecessor	E1104
E1889	parent	E1844
E646	child	E803
E1272	parent	E1188
E81	type	Person
E1369	father	E1203
E1640	predecessor	E366
E2167	spouse	E1888
E2206	parent	E1540
E541	predecessor	E1959
E1873	parent	E544
E1769	mother	E2208
E2207	predecessor	E533
E525	parent	E421
E1070	spouse	E2009
E1639	successor	E282
E104	successor	E1415
E723	type	Person
E1872	type	Person
E121	parent	E987
E500	spouse	E749
E1777	successor	E540
E715	spouse	E1956
E146	mother	E1868
E86	type	Person
E655	spouse	E1964
E1051	type	Person
E931	child	E146
E1288	type	Person
E1187	child	E49
E2052	father	E1109
E259	spouse	E1551
E838	successor	E1948
E1560	father	E872
E817	predecessor	E855
E1815	mother	E1632
E2083	type	Person
E920	spouse	E1424
E1281	predecessor	E1393
E1939	mother	E2185
E1204	father	E1565
E588	father	E1049
E1249	type	Person
E516	type	Person
E971	spouse	E105
E636	spouse	E1423
E2030	predecessor	E598
E1364	mother	E387
E1540	father	E1595
E1565	type	Person
E112	type	Person
E168	predecessor	E688
E2120	spouse	E2072
E1305	mother	E1324
E2189	successor	E2164
E1870	parent	E967
E1855	parent	E1104
E1019	successor	E1272
E1298	parent	E1582
E835	type	Person
E1731	spouse	E1675
E1765	father	E102
E1888	predecessor	E1949
E1190	predecessor	E1905
E598	parent	E1198
E174	parent	E1615
E857	spouse	E2124
E170	predecessor	E760
E2061	mother	E531
E1173	predecessor	E341
E50	parent	E1522
E531	mother	E2007
E1480	mother	E970
E646	father	E121
E2053	father	E978
E1908	successor	E899
E1955	type	Person
E773	child	E1458
E2033	father	E721
E1970	parent	E1440
E1017	successor	E424
E1083	father	E1570
E2095	spouse	E194
E77	successor	E1881
E104	type	Person
E1746	child	E1711
E269	spouse	E782
E190	type	Person
E633	child	E2208
E1324	father	E64
E2094	spouse	E1271
E1910	successor	E122
E1801	parent	E36
E57	parent	E1025
E170	type	Person
E2026	type	Person
E1632	father	E817
E1639	child	E1907
E2189	child	E2064
E1541	type	Person
E680	successor	E211
E892	successor	E2195
E1779	parent	E131
E715	successor	E1730
E39	successor	E1881
E855	spouse	E868
E2133	predecessor	E1434
E1805	predecessor	E686
E807	father	E413
E2097	father	E681
E592	predecessor	E2062
E1725	successor	E1555
E50	successor	E1423
E1569	predecessor	E2116
E1608	mother	E2178
E57	child	E1725
E1870	predecessor	E1923
E1839	predecessor	E706
E2133	spouse	E838
E56	spouse	E525
E524	successor	E1085
E109	type	Person
E483	predecessor	E503
E1287	type	Person
E241	parent	E224
E1145	parent	E877
E331	spouse	E771
E852	type	Person
E651	father	E969
E1450	child	E1945
E1086	parent	E936
E321	successor	E64
E2158	spouse	E1312
E560	successor	E2006
E525	child	E275
E483	child	E1460
E1631	successor	E1844
E446	spouse	E1281
E2150	predecessor	E1387
E1369	father	E1811
E2009	spouse	E1325
E2062	mother	E572
E1240	mother	E2074
E1159	successor	E1956
E318	predecessor	E54
E441	parent	E163
E629	parent	E602
E298	successor	E1874
E599	father	E975
E1132	parent	E1029
E388	spouse	E94
E721	spouse	E60
E838	parent	E1762
E1334	spouse	E145
E953	child	E235
E1096	parent	E1204
E1899	parent	E1437
E1648	spouse	E1339
E2142	mother	E1096
E1794	father	E2083
E1808	predecessor	E1140
E2038	child	E1474
E963	child	E1175
E1511	successor	E1044
E275	predecessor	E174
E1024	father	E1473
E1836	father	E1003
E170	parent	E986
E443	mother	E500
E1661	predecessor	E1968
E1472	spouse	E493
E1918	predecessor	E1769
E243	successor	E1560
E932	spouse	E628
E735	type	Person
E2061	spouse	E1112
E104	father	E1839
E1195	mother	E267
E1899	predecessor	E2166
E573	spouse	E1838
E1003	spouse	E446
E1570	spouse	E63
E785	spouse	E609
E876	predecessor	E928
E150	successor	E64
E424	child	E15
E1644	mother	E403
E163	spouse	E920
E155	parent	E2156
E1165	father	E741
E1152	successor	E395
E957	parent	E1598
E865	parent	E1955
E1470	spouse	E1614
E1836	spouse	E430
E1466	mother	E1414
E2208	parent	E1376
E515	child	E304
E823	spouse	E801
E366	spouse	E2114
E299	type	Person
E154	child	E81
E1855	predecessor	E1906
E785	successor	E1272
E1312	spouse	E734
E1892	father	E446
E643	spouse	E1710
E1367	type	Person
E1763	father	E1985
E440	parent	E1563
E1156	child	E555
E42	parent	E655
E1873	type	Person
E1780	spouse	E227
E1234	child	E1461
E1674	spouse	E1696
E2119	mother	E2005
E1828	child	E1121
E799	successor	E2042
E647	spouse	E190
E1190	father	E1905
E602	successor	E240
E574	type	Person
E1042	child	E308
E508	parent	E1966
E2080	successor	E1595
E1180	successor	E1249
E217	father	E1116
E1007	predecessor	E839
E726	successor	E1603
E341	type	Person
E177	mother	E1819
E591	type	Person
E1044	successor	E2100
E2029	mother	E1873
E1296	successor	E85
E626	predecessor	E1888
E1593	predecessor	E1801
E318	parent	E870
E128	predecessor	E2137
E1548	child	E1372
E406	type	Person
E211	mother	E2167
E831	predecessor	E1402
E870	child	E399
E785	successor	E277
E1473	spouse	E299
E674	successor	E344
E1298	successor	E772
E362	child	E882
E1906	predecessor	E328
E2094	mother	E801
E163	successor	E1208
E1933	parent	E1466
E1152	type	Person
E235	child	E1504
E1860	successor	E25
E403	type	Person
E731	type	Person
E1766	spouse	E1859
E267	parent	E764
E33	successor	E887
E1612	parent	E1166
E1948	father	E1504
E49	successor	E581
E1109	spouse	E2120
E105	spouse	E717
E1140	parent	E1229
E1536	predecessor	E1144
E229	type	Person
E957	successor	E1620
E1261	father	E47
E1316	type	Person
E238	parent	E979
E923	successor	E633
E1202	parent	E715
E1102	mother	E2094
E1316	parent	E1159
E865	spouse	E931
E844	type	Person
E424	child	E150
E1137	father	E307
E1030	child	E953
E96	parent	E2075
E1	spouse	E839
E575	successor	E1284
E2121	father	E1585
E426	father	E2053
E2008	spouse	E741
E1268	predecessor	E1375
E1139	spouse	E917
E1893	successor	E1820
E1635	parent	E1240
E144	type	Person
E628	type	Person
E1844	parent	E1996
E1761	successor	E2021
E1840	child	E779
E2003	father	E604
E1832	successor	E1951
E1615	successor	E1289
E1964	successor	E416
E1806	spouse	E2200
E1526	type	Person
E172	father	E1680
E1962	spouse	E271
E1375	type	Person
E631	father	E454
E1070	successor	E773
E111	type	Person
